,charts/0/avg_episode_returns,charts/0/avg_episode_lengths,charts/0/avg_episode_success,stats/0/avg_params_queue_get_time,stats/0/avg_rollout_time,stats/0/avg_create_rollout_time,stats/0/avg_rollout_queue_put_time,stats/0/avg_env_recv_time,stats/0/avg_inference_time,stats/0/avg_storage_time,stats/0/avg_device2host_time,stats/0/avg_env_send_time,stats/0/avg_update_time,charts/0/instant_avg_episode_length,charts/0/instant_avg_episode_return,charts/0/returned_avg_episode_length,charts/0/returned_avg_episode_return,charts/0/returned_avg_episode_success,stats/0/inner_time_efficiency,stats/0/middle_time_efficiency,charts/0/SPS,policy_versions/actor_0,stats/rollout_queue_get_time,stats/rollout_params_queue_get_time_diff,stats/training_time,stats/rollout_queue_size,stats/params_queue_size,losses/value_loss,losses/policy_loss,losses/entropy,losses/loss,actor_ma,adv_multiplier,critic_bias,critic_diff,critic_ma,grad_rms/avg,grad_rms/total,param_rms/avg,param_rms/total,proportion_of_boxes,var_explained,policy_versions/learner,losses/learning_rate,rho100/00_episode_returns,rho100/00_episode_lengths,rho100/00_episode_successes,rho100/00_episode_num_cycles,rho100/00_cycles_steps_per_eps_incl_noops,rho100/00_cycles_steps_per_eps_excl_noops,rho100/00_episode_num_noops_per_eps,rho100/00_episode_num_cycles_in_solved,rho100/00_cycles_steps_per_eps_incl_noops_in_solved,rho100/00_cycles_steps_per_eps_excl_noops_in_solved,rho100/00_episode_num_noops_per_eps_in_solved,rho100/00_episode_zero_boxes,rho100/00_episode_one_box,rho100/00_episode_two_boxes,rho100/00_episode_three_boxes,rho050/00_episode_returns,rho050/00_episode_lengths,rho050/00_episode_successes,rho050/00_episode_num_cycles,rho050/00_cycles_steps_per_eps_incl_noops,rho050/00_cycles_steps_per_eps_excl_noops,rho050/00_episode_num_noops_per_eps,rho050/00_episode_num_cycles_in_solved,rho050/00_cycles_steps_per_eps_incl_noops_in_solved,rho050/00_cycles_steps_per_eps_excl_noops_in_solved,rho050/00_episode_num_noops_per_eps_in_solved,rho050/00_episode_zero_boxes,rho050/00_episode_one_box,rho050/00_episode_two_boxes,rho050/00_episode_three_boxes,rho000/00_episode_returns,rho000/00_episode_lengths,rho000/00_episode_successes,rho000/00_episode_num_cycles,rho000/00_cycles_steps_per_eps_incl_noops,rho000/00_cycles_steps_per_eps_excl_noops,rho000/00_episode_num_noops_per_eps,rho000/00_episode_num_cycles_in_solved,rho000/00_cycles_steps_per_eps_incl_noops_in_solved,rho000/00_cycles_steps_per_eps_excl_noops_in_solved,rho000/00_episode_num_noops_per_eps_in_solved,rho000/00_episode_zero_boxes,rho000/00_episode_one_box,rho000/00_episode_two_boxes,rho000/00_episode_three_boxes
9779200,-3.840785264968872,83.79771423339844,0.4567699836867863,0.4069525241851807,0.7769534111022949,4.628658294677734e-05,1.0657310485839844e-05,0.0024744117259979247,0.007142647504806519,0.014550924301147461,0.025173419713974,0.0039827561378479,1.1984859466552735,50.55078,-2.5275385,83.11328,-3.8099632,0.453125,0.9992754034118547,0.9999846224678596,4153.676051925013,1908.0,0.00029244422912597654,-0.4066600799560547,1.2027089595794678,1.0,1.0,0.359025239944458,0.016250763088464737,-1.3692457675933838,0.09235721826553345,0.08052730560302734,1.0,-0.09477969259023666,-6.175539016723633,6.270318984985352,0.006914517376571894,8.325873374938965,0.03963613137602806,47.72645950317383,0.0042968750931322575,0.478565514087677,1910.0,0.00037419566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9830400,-3.640592336654663,80.30781555175781,0.4880382775119617,0.39722983837127684,0.785395622253418,4.937410354614258e-05,1.0776519775390626e-05,0.00269073486328125,0.007329509258270263,0.023614215850830077,0.02517396807670593,0.0039989292621612545,1.2062703132629395,53.859375,-2.6929684,81.80859,-3.7291036,0.46875,0.9993056862571292,0.9999835358066755,4154.067938979055,1918.0,0.00011727809906005859,-0.3971125602722168,1.2026829719543457,1.0,1.0,0.9297348856925964,0.05906455218791962,-1.3628861904144287,0.2779911458492279,0.1343478262424469,1.0,-0.09570316970348358,-5.594223499298096,5.6899261474609375,0.01488515455275774,17.923439025878906,0.03967165946960449,47.76924133300781,0.005664062686264515,0.4270862340927124,1920.0,0.00037406047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9881600,-3.7824301719665527,82.77316284179688,0.4584664536741214,0.3650529146194458,0.8202187538146972,5.1773786544799805e-05,1.1658668518066406e-05,0.0029045915603637695,0.008359628915786742,0.023867034912109376,0.024957603216171263,0.004708356857299804,1.2091725826263429,51.453125,-2.5726562,79.78516,-3.6259787,0.47265625,0.9992932774474204,0.9999816232919175,4154.384927408593,1928.0,0.0002694129943847656,-0.364783501625061,1.2016303539276123,1.0,1.0,0.7386182546615601,-0.065521240234375,-1.348539113998413,0.1059112548828125,0.2117403745651245,1.0,-0.09446001052856445,-4.359884262084961,4.454343795776367,0.017636410892009735,21.236265182495117,0.03969979286193848,47.80311584472656,0.005078124813735485,0.4441969394683838,1930.0,0.00037392532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9932800,-3.6300337314605713,79.97484588623047,0.4968553459119497,0.29578073024749757,0.8759877681732178,6.091952323913574e-05,1.163482666015625e-05,0.003515019416809082,0.009142680168151856,0.018367958068847657,0.025407289266586305,0.005639846324920654,1.190172505378723,52.765625,-2.6382809,75.90625,-3.4183612,0.50390625,0.9992320963790625,0.9999794869547148,4154.967876108175,1938.0,0.00018568038940429686,-0.29559504985809326,1.2062201499938965,1.0,1.0,0.7578554153442383,0.1458166092634201,-1.31470787525177,0.32278552651405334,0.3333609700202942,1.0,-0.09657254070043564,-6.595919609069824,6.6924920082092285,0.016813764348626137,20.245704650878906,0.039708249270915985,47.813297271728516,0.007031249813735485,0.5163533687591553,1940.0,0.00037379013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984000,-3.8164515495300293,83.0390853881836,0.44788273615635177,0.30316572189331054,0.8892117023468018,6.462216377258301e-05,1.2874603271484375e-05,0.003702366352081299,0.009030171632766724,0.01869831085205078,0.025705593824386596,0.005923219919204712,1.2111145734786988,53.601562,-2.6800778,84.71094,-3.9210963,0.421875,0.9992215301477291,0.999978562075106,4155.249481027478,1948.0,0.0001728057861328125,-0.3029929161071777,1.2061145305633545,1.0,1.0,0.4726860523223877,0.010369635187089443,-1.3727812767028809,0.1148628517985344,0.0715010017156601,1.0,-0.09558592736721039,-5.561991214752197,5.657576560974121,0.01047549583017826,12.613700866699219,0.039745211601257324,47.85780334472656,0.005078124813735485,0.6847482323646545,1950.0,0.00037365497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.701562499999987,114.65625,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.593749999999988,112.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.593749999999988,112.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10035200,-3.6048994064331055,79.61769104003906,0.4928909952606635,0.23375170230865477,0.8540764093399048,6.464481353759765e-05,1.3971328735351563e-05,0.005339462757110596,0.007936934232711792,0.023771238327026368,0.0231764018535614,0.006152322292327881,1.1116398572921753,56.734375,-2.8367186,83.77734,-3.8412132,0.46875,0.9992025416608266,0.9999761289704755,4149.232316471712,1958.0,0.02154543399810791,-0.21220626831054687,1.2074997425079346,1.0,1.0,0.4535646438598633,0.026431480422616005,-1.306352138519287,0.12744387984275818,0.38409659266471863,1.0,-0.09554460644721985,-5.260069847106934,5.356085300445557,0.005537361837923527,6.6676201820373535,0.03979247063398361,47.914710998535156,0.0068359375,0.7104290127754211,1960.0,0.00037351978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086400,-3.7546679973602295,81.84292602539062,0.4510108864696734,0.25854177474975587,0.9184348583221436,6.490707397460938e-05,1.2874603271484375e-05,0.004431571960449219,0.00972184181213379,0.023534870147705077,0.02563956618309021,0.006028927564620971,1.2005466938018798,51.16797,-2.558398,81.00781,-3.6871116,0.48046875,0.9992393946827718,0.9999814118191994,4149.697327134791,1968.0,0.00019261837005615234,-0.25834915637969974,1.204996109008789,1.0,0.0,0.4026772081851959,0.04506859928369522,-1.3080024719238281,0.1332070529460907,0.29847508668899536,1.0,-0.09716664254665375,-6.866509914398193,6.9637579917907715,0.0131837772205472,15.874783515930176,0.039801787585020065,47.925926208496094,0.007031250279396772,0.6454530954360962,1970.0,0.00037338462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137600,-3.691967725753784,81.10920715332031,0.48517940717628705,0.2794053554534912,0.8929304599761962,6.600022315979004e-05,1.366138458251953e-05,0.003995105028152466,0.00914420247077942,0.020322442054748535,0.02534005045890808,0.0060661637783050535,1.1926968574523926,48.078125,-2.4039059,83.21875,-3.7859397,0.48828125,0.9992160410900097,0.9999790905935417,4150.316275073348,1978.0,0.000255274772644043,-0.2791500806808472,1.2076303958892822,1.0,1.0,0.7930896282196045,0.06467112898826599,-1.242595911026001,0.2520613670349121,0.5396410226821899,1.0,-0.09615622460842133,-4.527968406677246,4.6241254806518555,0.005284570157527924,6.3632307052612305,0.03982838615775108,47.95796203613281,0.00839843787252903,0.6193382740020752,1980.0,0.00037324944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10188800,-4.009117603302002,86.21769714355469,0.39823008849557523,0.28755548000335696,0.8790083885192871,6.400585174560546e-05,1.3375282287597657e-05,0.0037891197204589842,0.008837963342666627,0.024846649169921874,0.025376111268997192,0.005846278667449951,1.1914480447769165,57.79297,-2.8896482,80.56641,-3.6806664,0.4453125,0.9991594943773353,0.999979729034624,4150.932640451888,1988.0,0.00015375614166259765,-0.2874017238616944,1.2016820907592773,1.0,1.0,1.0927660465240479,0.11240218579769135,-1.3372013568878174,0.3726166784763336,0.24999114871025085,1.0,-0.09725135564804077,-6.463708877563477,6.560978889465332,0.023602982982993126,28.420703887939453,0.03983740881085396,47.96882247924805,0.006640625186264515,0.5923904180526733,1990.0,0.00037311428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10240000,-3.944232940673828,85.15064239501953,0.42788461538461536,0.301268482208252,0.8829307556152344,6.402850151062012e-05,1.2040138244628906e-05,0.003699132204055786,0.00955998182296753,0.0275745153427124,0.024940735101699828,0.005846813917160034,1.2118109226226808,50.23828,-2.5119133,85.41406,-3.9328146,0.45703125,0.9991880171091573,0.9999792630040147,4151.210831287699,1998.0,0.00016009807586669922,-0.3011083841323853,1.2041289806365967,1.0,1.0,0.32262343168258667,0.006783782504498959,-1.3521891832351685,0.07417665421962738,0.18230918049812317,1.0,-0.09587302803993225,-4.927038192749023,5.022994518280029,0.0034143796656280756,4.1113057136535645,0.03983942046761513,47.97124481201172,0.00644531287252903,0.713148832321167,2000.0,0.0003729791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10291200,-3.7260284423828125,81.76190185546875,0.47783251231527096,0.3389406442642212,0.8410534381866455,5.4930448532104495e-05,1.175403594970703e-05,0.003060765266418457,0.00875835657119751,0.02556755542755127,0.02502929449081421,0.005116782188415527,1.2055959701538086,55.734375,-2.7867186,83.64453,-3.8228538,0.46484375,0.9992261384954413,0.9999812721342806,4151.616800684787,2008.0,0.00023031234741210938,-0.3387103319168091,1.2051143646240234,1.0,0.0,0.9551429748535156,0.14501029253005981,-1.304192304611206,0.3715905547142029,0.3922533392906189,1.0,-0.0972328633069992,-7.003575325012207,7.100808620452881,0.0329422727227211,39.666282653808594,0.03991067409515381,48.057037353515625,0.0074218749068677425,0.5432478189468384,2010.0,0.00037284393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10342400,-3.4097471237182617,75.94602966308594,0.52023988005997,0.29807946681976316,0.8914135456085205,6.812810897827148e-05,1.3232231140136719e-05,0.004025193452835083,0.008946930170059203,0.02239859104156494,0.02545122742652893,0.006042660474777222,1.2119295835494994,57.859375,-2.8929684,76.83984,-3.4709003,0.515625,0.9991802312758805,0.9999795797966757,4151.964467991746,2018.0,0.0002366781234741211,-0.29784278869628905,1.1997618675231934,1.0,1.0,0.6973312497138977,-0.04872939735651016,-1.3223991394042969,0.11288947612047195,0.3285064995288849,1.0,-0.09744462370872498,-5.54142951965332,5.639832019805908,0.008425592444837093,10.145381927490234,0.03994056209921837,48.0930290222168,0.005664062686264515,0.5952146053314209,2020.0,0.00037270875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10393600,-3.6299257278442383,79.62923431396484,0.4676923076923077,0.31020996570587156,0.865515160560608,6.199121475219726e-05,1.2660026550292969e-05,0.003560781478881836,0.009067145586013793,0.025803160667419434,0.024888389110565186,0.005662819147109985,1.2015676736831664,55.67578,-2.7837887,80.15625,-3.6582053,0.46484375,0.9991997484900215,0.9999777567894821,4152.402000982067,2028.0,0.0002455949783325195,-0.309964370727539,1.204329490661621,1.0,1.0,0.2872198224067688,-0.09636212885379791,-1.0689371824264526,-0.03138286992907524,0.9272099733352661,1.0,-0.09729301184415817,-5.736394882202148,5.833687782287598,0.01669212616980076,20.099239349365234,0.039986759424209595,48.14865493774414,0.00390625,0.6835916042327881,2030.0,0.0003725736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10444800,-3.790999174118042,82.39550018310547,0.4437299035369775,0.26246140003204343,0.9096338272094726,7.032513618469238e-05,1.4376640319824218e-05,0.004099125862121582,0.009226242303848267,0.028628039360046386,0.025582500696182252,0.006466394662857056,1.2007611751556397,55.48047,-2.774023,77.44141,-3.481447,0.53125,0.9991842278031017,0.9999804025028088,4152.854629425128,2038.0,0.00010967254638671875,-0.2623517274856567,1.206928014755249,1.0,1.0,1.0035349130630493,0.02670074626803398,-1.1075317859649658,0.2696515917778015,0.8442013263702393,1.0,-0.0986008495092392,-5.889881134033203,5.988481521606445,0.01692521572113037,20.379905700683594,0.040005989372730255,48.17181396484375,0.0064453124068677425,0.4551317095756531,2040.0,0.0003724384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10496000,-3.8695168495178223,83.68843841552734,0.4137353433835846,0.27709033489227297,0.885561203956604,6.661057472229004e-05,1.4233589172363282e-05,0.0038479983806610106,0.009065655469894409,0.02794768810272217,0.025191986560821535,0.006070277690887451,1.1906382322311402,60.316406,-3.0158198,83.94922,-3.8732448,0.41796875,0.9991975366426452,0.9999791946120172,4153.474660285638,2048.0,0.00015842914581298828,-0.27693190574646,1.248934268951416,1.0,0.0,0.23092879354953766,0.024838164448738098,-1.0341041088104248,0.07588310539722443,0.7213134169578552,1.0,-0.10046005249023438,-7.553470134735107,7.6539306640625,0.004587984178215265,5.524460315704346,0.04003777354955673,48.2100830078125,0.0027343749534338713,0.7075443267822266,2050.0,0.00037230324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10547200,-3.8324198722839355,83.58712768554688,0.45682888540031397,0.2904924154281616,0.9054484128952026,7.068872451782227e-05,1.3065338134765624e-05,0.004164304733276367,0.0092085862159729,0.02375328540802002,0.025369335412979126,0.006422230005264282,1.2197309494018556,52.328125,-2.616406,79.9375,-3.6257832,0.4921875,0.9991766388406282,0.9999805118232442,4153.679393005395,2058.0,0.0001953601837158203,-0.2902970552444458,1.205444574356079,1.0,1.0,0.4631706178188324,-0.053464196622371674,-1.2875616550445557,0.050304949283599854,0.41854697465896606,1.0,-0.10001219063997269,-4.225923538208008,4.325935363769531,0.009662298485636711,11.634519577026367,0.04010006785392761,48.28509521484375,0.00839843787252903,0.6811783313751221,2060.0,0.00037216808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10598400,-3.5834901332855225,78.87654113769531,0.4861111111111111,0.2990706443786621,0.8858452320098877,6.507277488708496e-05,1.4400482177734375e-05,0.0037998676300048826,0.009191004037857055,0.022063493728637695,0.025072596073150634,0.006124206781387329,1.2070196628570558,52.671875,-2.6335936,79.37891,-3.5900412,0.5078125,0.9991078734347817,0.9999785486032355,4154.018749548806,2068.0,0.0002862215042114258,-0.2987844228744507,1.206613540649414,1.0,1.0,0.5510942935943604,0.11193939298391342,-1.351396083831787,0.23644806444644928,0.18777361512184143,1.0,-0.10541154444217682,-6.074636459350586,6.180047512054443,0.006738144438713789,8.113500595092773,0.040101613849401474,48.286949157714844,0.0078125,0.6878526210784912,2070.0,0.0003720329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10649600,-3.7683846950531006,82.05065155029297,0.44607843137254904,0.3148864030838013,0.8541201829910279,5.630373954772949e-05,1.1181831359863281e-05,0.0032383370399475097,0.009229282140731812,0.02128145694732666,0.024673799276351927,0.005477207899093628,1.190320873260498,56.51953,-2.8259761,81.58984,-3.7767603,0.421875,0.9992722557200334,0.9999818129653367,4154.626071461939,2078.0,0.00018737316131591796,-0.3146990299224854,1.2041914463043213,1.0,1.0,0.7203350067138672,0.060396626591682434,-1.339484453201294,0.22749373316764832,0.2747795283794403,1.0,-0.10803455114364624,-7.085250377655029,7.193284034729004,0.0043023498728871346,5.180523872375488,0.04011877626180649,48.30762481689453,0.005859375,0.6987773776054382,2080.0,0.00037189774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10700800,-3.80790114402771,82.85623931884766,0.44075829383886256,0.24581396579742432,0.9386508941650391,7.131814956665039e-05,1.3208389282226562e-05,0.004340430498123169,0.010238217115402222,0.02041182518005371,0.02537473201751709,0.006868684291839599,1.2049123048782349,51.64453,-2.582226,84.09766,-3.8728538,0.43359375,0.9991655548181615,0.9999814000186198,4154.984980840267,2088.0,0.00013947486877441406,-0.2456744909286499,1.2369153499603271,1.0,0.0,1.0088425874710083,0.09111186861991882,-1.3516334295272827,0.3300418257713318,0.17684045433998108,1.0,-0.10581452399492264,-5.829401016235352,5.935215473175049,0.014435140416026115,17.381568908691406,0.040159501135349274,48.356658935546875,0.00546875037252903,0.6185588240623474,2090.0,0.00037176255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10752000,-3.859585762023926,84.0250015258789,0.44166666666666665,0.3279025316238403,0.861757779121399,5.643367767333984e-05,1.270771026611328e-05,0.0033033418655395506,0.009028098583221435,0.01862185001373291,0.025163825750350952,0.005504337549209595,1.2083188772201539,54.710938,-2.7355464,87.984375,-4.076956,0.40234375,0.9992607776605731,0.9999801304511846,4155.362364403924,2098.0,0.00028100013732910154,-0.3276215314865112,1.208458662033081,1.0,1.0,0.6735897064208984,-0.036458298563957214,-1.3020979166030884,0.1197158545255661,0.34793248772621155,1.0,-0.10508201271295547,-5.070240020751953,5.177009582519531,0.005722295492887497,6.890301704406738,0.04020395129919052,48.410179138183594,0.00546875037252903,0.7008036375045776,2100.0,0.0003716274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10803200,-3.5917584896087646,78.90754699707031,0.47303543913713403,0.33450965881347655,0.8555961608886719,5.681633949279785e-05,1.2373924255371093e-05,0.0031753456592559814,0.008713552951812744,0.025075411796569823,0.025395761728286743,0.005406296253204346,1.2152169942855835,54.66797,-2.733398,77.95703,-3.5345726,0.4921875,0.9992511627834396,0.9999807533446949,4155.555963241265,2108.0,0.00019402503967285155,-0.3343156337738037,1.2056529521942139,1.0,1.0,0.8150742650032043,0.11103355884552002,-1.331514835357666,0.30190855264663696,0.2508923411369324,1.0,-0.10570067912340164,-7.217411994934082,7.323112487792969,0.02376587875187397,28.616849899291992,0.04021067172288895,48.41826629638672,0.006640625186264515,0.4308597445487976,2110.0,0.0003714922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10854400,-3.8242642879486084,83.15737915039062,0.4524590163934426,0.29397342205047605,0.8723589658737183,6.172418594360351e-05,1.4519691467285156e-05,0.003582085371017456,0.009114314317703247,0.020590996742248534,0.025157136917114256,0.00566821813583374,1.1869616031646728,56.51953,-2.8259764,87.42969,-4.0824246,0.3828125,0.9992097435248095,0.9999800340577998,4156.160984196347,2118.0,0.00029587745666503906,-0.293677544593811,1.2055277824401855,1.0,1.0,0.5950844287872314,0.04116005823016167,-1.047141671180725,0.18223078548908234,0.6186516284942627,1.0,-0.10702398419380188,-9.918832778930664,10.025856018066406,0.019495641812682152,23.47499656677246,0.04025914520025253,48.47664260864258,0.003710937686264515,0.8203443288803101,2120.0,0.00037135705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10905600,-3.7671475410461426,82.05741882324219,0.4481658692185008,0.31665260791778566,0.8726819753646851,6.130814552307128e-05,1.3899803161621093e-05,0.0035934317111968993,0.00891184687614441,0.024422240257263184,0.025396977663040162,0.005637167692184448,1.213795018196106,55.54297,-2.777148,79.73828,-3.6255882,0.4609375,0.9992353072233142,0.9999799843854635,4156.378703361726,2128.0,0.0002200603485107422,-0.3164325475692749,1.2118713855743408,1.0,1.0,0.22018082439899445,-0.06767299771308899,-1.2214634418487549,-0.02308361604809761,0.5756834745407104,1.0,-0.10865375399589539,-5.363369941711426,5.472023963928223,0.0036766757257282734,4.427140235900879,0.04026001691818237,48.477691650390625,0.003710937686264515,0.8226525187492371,2130.0,0.00037122186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10956800,-3.596858024597168,79.09969329833984,0.49079754601226994,0.2683069705963135,0.9109871625900269,6.719708442687989e-05,1.2922286987304688e-05,0.00394447922706604,0.009600728750228882,0.016449761390686036,0.025722997188568117,0.0061774015426635746,1.195780062675476,54.085938,-2.7042966,77.08984,-3.48926,0.5,0.9991974785584481,0.9999805601279131,4156.884212269158,2138.0,0.00020229816436767578,-0.2681046724319458,1.2096874713897705,1.0,1.0,0.823922872543335,-0.01383967511355877,-1.2437613010406494,0.18082992732524872,0.45141440629959106,1.0,-0.10769818723201752,-5.93603515625,6.043733596801758,0.010947119444608688,13.181591033935547,0.040328286588191986,48.55989074707031,0.00644531287252903,0.6686634421348572,2140.0,0.0003710867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11008000,-3.4729855060577393,76.7960433959961,0.4901065449010654,0.3063913106918335,0.8794456005096436,6.32023811340332e-05,1.1444091796875e-05,0.003638252019882202,0.00893008589744568,0.01856961250305176,0.025380594730377196,0.005925984382629395,1.2044402599334716,56.996094,-2.8498044,77.875,-3.546096,0.4765625,0.9992231329830094,0.9999814917037503,4157.266586813964,2148.0,0.0002497434616088867,-0.3061415672302246,1.643458604812622,1.0,1.0,0.28803208470344543,0.013953172601759434,-1.3252737522125244,0.07319965958595276,0.29490241408348083,1.0,-0.10945635288953781,-6.974984169006348,7.0844407081604,0.004832325968891382,5.818675994873047,0.040327977389097214,48.55952453613281,0.005078124813735485,0.8416832685470581,2150.0,0.00037095151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11013120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.594531249999987,112.671875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.3320312499999885,108.203125,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.4374999999999885,110.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11059200,-3.544189929962158,78.75260925292969,0.5365126676602087,0.25237605571746824,0.8109384775161743,5.4492950439453126e-05,1.1730194091796876e-05,0.003897284269332886,0.007702877521514892,0.014720940589904785,0.02361865758895874,0.005241830348968506,1.078067922592163,50.578125,-2.5289059,75.02344,-3.3195329,0.58984375,0.9992161872330542,0.999980781754016,4152.02116977846,2158.0,0.02248399257659912,-0.22989206314086913,1.2144901752471924,1.0,1.0,0.5233068466186523,-0.09674082696437836,-1.2832248210906982,0.02217463031411171,0.43949657678604126,1.0,-0.10599328577518463,-3.9788565635681152,4.087581634521484,0.006849911995232105,8.248083114624023,0.040399760007858276,48.645957946777344,0.0068359375,0.7380842566490173,2160.0,0.00037081636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11110400,-3.587024450302124,79.36783599853516,0.5015923566878981,0.2812903642654419,0.9034579992294312,6.711006164550782e-05,1.2755393981933594e-05,0.0039850640296936034,0.009177572727203369,0.0195587158203125,0.025808643102645874,0.0060987389087677,1.204343557357788,55.878906,-2.7939453,78.35156,-3.5269551,0.515625,0.999208128511873,0.9999803024241084,4152.396816408452,2168.0,0.00019488334655761718,-0.2810954809188843,1.2048296928405762,1.0,0.0,0.47664105892181396,-0.04054069519042969,-1.3057703971862793,0.06621949374675751,0.3555460274219513,1.0,-0.10707537084817886,-5.675492286682129,5.782567977905273,0.007517959922552109,9.052488327026367,0.04041852056980133,48.66854476928711,0.004687500186264515,0.7923730611801147,2170.0,0.00037068117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11161600,-3.723151922225952,81.34487915039062,0.44881889763779526,0.2832005023956299,0.9029032230377197,6.87861442565918e-05,1.2540817260742188e-05,0.004040154218673706,0.009236311912536621,0.02598285675048828,0.025510929822921753,0.00625248670578003,1.2121227979660034,54.10547,-2.7052734,79.70703,-3.627932,0.46875,0.9991916664646625,0.9999804681795075,4152.652874554007,2178.0,0.0001778125762939453,-0.2830226898193359,1.2117934226989746,1.0,1.0,0.5525694489479065,0.10602141171693802,-1.2271050214767456,0.23315511643886566,0.46873900294303894,1.0,-0.11113430559635162,-7.33638858795166,7.44752311706543,0.006792557425796986,8.179019927978516,0.04045715183019638,48.715057373046875,0.007421874441206455,0.8461682200431824,2180.0,0.000370546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11212800,-3.6550097465515137,80.14241027832031,0.46322378716744916,0.29061269760131836,0.8895309925079345,6.5079927444458e-05,1.2040138244628906e-05,0.003734006881713867,0.008633826971054076,0.018407368659973146,0.026019256114959716,0.005989788770675659,1.1985870838165282,54.0625,-2.7031245,79.64844,-3.6542993,0.45703125,0.9992222652197553,0.9999799890142473,4153.109045144873,2188.0,0.0001230001449584961,-0.2904896974563599,1.2067644596099854,1.0,1.0,0.4406837821006775,-0.03201880306005478,-1.3013720512390137,0.06594598293304443,0.3573318123817444,1.0,-0.11098882555961609,-6.943160533905029,7.054685592651367,0.004320005886256695,5.201784133911133,0.0404895655810833,48.754093170166016,0.003710937686264515,0.8384768962860107,2190.0,0.00037041082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
