,charts/0/avg_episode_returns,charts/0/avg_episode_lengths,charts/0/avg_episode_success,stats/0/avg_params_queue_get_time,stats/0/avg_rollout_time,stats/0/avg_create_rollout_time,stats/0/avg_rollout_queue_put_time,stats/0/avg_env_recv_time,stats/0/avg_inference_time,stats/0/avg_storage_time,stats/0/avg_device2host_time,stats/0/avg_env_send_time,stats/0/avg_update_time,charts/0/instant_avg_episode_length,charts/0/instant_avg_episode_return,charts/0/returned_avg_episode_length,charts/0/returned_avg_episode_return,charts/0/returned_avg_episode_success,stats/0/inner_time_efficiency,stats/0/middle_time_efficiency,charts/0/SPS,policy_versions/actor_0,stats/rollout_queue_get_time,stats/rollout_params_queue_get_time_diff,stats/training_time,stats/rollout_queue_size,stats/params_queue_size,losses/value_loss,losses/policy_loss,losses/entropy,losses/loss,actor_ma,adv_multiplier,critic_bias,critic_diff,critic_ma,grad_rms/avg,grad_rms/total,param_rms/avg,param_rms/total,proportion_of_boxes,var_explained,policy_versions/learner,losses/learning_rate,rho100/00_episode_returns,rho100/00_episode_lengths,rho100/00_episode_successes,rho100/00_episode_num_cycles,rho100/00_cycles_steps_per_eps_incl_noops,rho100/00_cycles_steps_per_eps_excl_noops,rho100/00_episode_num_noops_per_eps,rho100/00_episode_num_cycles_in_solved,rho100/00_cycles_steps_per_eps_incl_noops_in_solved,rho100/00_cycles_steps_per_eps_excl_noops_in_solved,rho100/00_episode_num_noops_per_eps_in_solved,rho100/00_episode_zero_boxes,rho100/00_episode_one_box,rho100/00_episode_two_boxes,rho100/00_episode_three_boxes,rho050/00_episode_returns,rho050/00_episode_lengths,rho050/00_episode_successes,rho050/00_episode_num_cycles,rho050/00_cycles_steps_per_eps_incl_noops,rho050/00_cycles_steps_per_eps_excl_noops,rho050/00_episode_num_noops_per_eps,rho050/00_episode_num_cycles_in_solved,rho050/00_cycles_steps_per_eps_incl_noops_in_solved,rho050/00_cycles_steps_per_eps_excl_noops_in_solved,rho050/00_episode_num_noops_per_eps_in_solved,rho050/00_episode_zero_boxes,rho050/00_episode_one_box,rho050/00_episode_two_boxes,rho050/00_episode_three_boxes,rho000/00_episode_returns,rho000/00_episode_lengths,rho000/00_episode_successes,rho000/00_episode_num_cycles,rho000/00_cycles_steps_per_eps_incl_noops,rho000/00_cycles_steps_per_eps_excl_noops,rho000/00_episode_num_noops_per_eps,rho000/00_episode_num_cycles_in_solved,rho000/00_cycles_steps_per_eps_incl_noops_in_solved,rho000/00_cycles_steps_per_eps_excl_noops_in_solved,rho000/00_episode_num_noops_per_eps_in_solved,rho000/00_episode_zero_boxes,rho000/00_episode_one_box,rho000/00_episode_two_boxes,rho000/00_episode_three_boxes
563200,-3.89136004447937,83.41439819335938,0.4496,0.2906374454498291,0.8631138801574707,5.7380199432373044e-05,1.1801719665527344e-05,0.0034011363983154296,0.009195891618728637,0.021545600891113282,0.024994602203369142,0.005474156141281128,1.1753315448760986,54.95703,-2.7478514,81.16016,-3.7582314,0.484375,0.9992462768240759,0.9999805870453154,4018.998900200594,108.0,0.00017654895782470703,-0.2904608964920044,1.1949751377105713,1.0,1.0,0.29631102085113525,0.014563304372131824,-1.2103883028030396,0.07774454355239868,0.4169924855232239,1.0,-0.021431945264339447,-4.844049453735352,4.865480899810791,0.0004303898895159364,0.51823890209198,0.033526696264743805,40.3699951171875,0.00546875037252903,0.004910074174404144,110.0,0.0003985266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614400,-3.9412643909454346,84.2414321899414,0.44861337683523655,0.28753294944763186,0.8866616487503052,6.601929664611816e-05,1.2469291687011718e-05,0.0038232576847076418,0.00933622121810913,0.020594978332519533,0.025127798318862915,0.005944026708602905,1.1948254346847533,53.23828,-2.6619136,81.79297,-3.8211858,0.45703125,0.9991933967001516,0.9999804248705033,4039.151069372056,118.0,0.00018587112426757813,-0.28734707832336426,1.1963191032409668,1.0,1.0,0.6418861150741577,0.024443207308650017,-1.2725456953048706,0.1732267141342163,0.47107651829719543,1.0,-0.02204865962266922,-4.9808502197265625,5.002899169921875,0.0008853549370542169,1.0660691261291504,0.03352777659893036,40.371299743652344,0.00546875037252903,0.014723896980285645,120.0,0.00039839145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665600,-4.277096271514893,90.08626556396484,0.3573943661971831,0.2938475847244263,0.8943534612655639,6.668925285339355e-05,1.2660026550292969e-05,0.003946998119354248,0.009205619096755982,0.023082399368286134,0.025381865501403807,0.006080508232116699,1.2113212823867798,53.359375,-2.6679683,92.10156,-4.3762083,0.35546875,0.9991951088165268,0.9999792152566629,4052.5029167138355,128.0,0.0001928567886352539,-0.29365472793579106,1.1930313110351562,1.0,1.0,1.032508373260498,0.128834068775177,-1.3674230575561523,0.3734181523323059,0.16371284425258636,1.0,-0.023291844874620438,-5.361502647399902,5.384794235229492,0.0010612636106088758,1.2778834104537964,0.033540029078722,40.386051177978516,0.0062500000931322575,-0.0004257708787918091,130.0,0.00039825626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716800,-3.677947521209717,79.796875,0.4984375,0.2892958402633667,0.8670066595077515,6.357669830322266e-05,1.1539459228515625e-05,0.0037068760395050047,0.00855638027191162,0.021733665466308595,0.02525819420814514,0.0057304537296295165,1.1780723094940186,53.867188,-2.6933591,78.74219,-3.615838,0.5078125,0.9991960378271407,0.9999791143572725,4071.4674300317024,138.0,0.00014214515686035157,-0.28915369510650635,1.200463056564331,1.0,1.0,0.8042609691619873,0.09760583192110062,-1.2746105194091797,0.287150502204895,0.46205127239227295,1.0,-0.023051399737596512,-4.9939351081848145,5.016985893249512,0.0009152501588687301,1.1020662784576416,0.03354117274284363,40.38742446899414,0.00722656212747097,-0.0009245947003364563,140.0,0.0003981211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768000,-3.8854222297668457,83.330078125,0.43902439024390244,0.2955585718154907,0.8899407863616944,6.635785102844238e-05,1.5091896057128906e-05,0.00390813946723938,0.009208644628524781,0.027469754219055176,0.025318418741226197,0.0059596610069274905,1.2130081415176392,53.679688,-2.683984,87.27344,-4.0992975,0.41015625,0.99919505603772,0.9999802662286241,4080.632079691667,148.0,0.00011351108551025391,-0.29544506072998045,1.1971168518066406,1.0,1.0,0.7150410413742065,0.05073738098144531,-1.3012135028839111,0.21715782582759857,0.3759915232658386,1.0,-0.023464754223823547,-5.021293640136719,5.044758319854736,0.000683694495819509,0.8232467174530029,0.033563219010829926,40.413978576660156,0.0062500000931322575,0.003721892833709717,150.0,0.00039798592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819200,-3.979310989379883,84.87689971923828,0.4317032040472175,0.3149463653564453,0.8473574161529541,5.773663520812988e-05,1.1897087097167968e-05,0.0032991886138916014,0.008293659687042236,0.024186420440673827,0.02544670343399048,0.005238443613052368,1.1865260124206543,57.070312,-2.8535154,88.07422,-4.1656837,0.38671875,0.9992414340430559,0.9999798458835006,4094.0249762208737,158.0,0.00017516613006591798,-0.3147711992263794,1.1931943893432617,1.0,1.0,0.42399653792381287,-0.05016893893480301,-1.2035518884658813,0.045324526727199554,0.4862346649169922,1.0,-0.024682171642780304,-5.259143829345703,5.283825874328613,0.000882960855960846,1.0631864070892334,0.03358450531959534,40.439605712890625,0.002734375186264515,-0.023889310657978058,160.0,0.00039785076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870400,-4.050896167755127,86.10430145263672,0.41225165562913907,0.30022544860839845,0.8801514387130738,6.497502326965331e-05,1.201629638671875e-05,0.0037623417377471925,0.00945244550704956,0.025577783584594727,0.024835941791534425,0.0058567535877227786,1.205989456176758,53.91797,-2.6958983,85.91406,-4.0443144,0.40625,0.9992020853051965,0.9999811200884157,4102.186365288982,168.0,0.00014858245849609376,-0.30007686614990237,1.1981120109558105,1.0,1.0,0.5139606595039368,0.008007340133190155,-1.2568066120147705,0.1250719130039215,0.5175563097000122,1.0,-0.025422701612114906,-4.734353065490723,4.7597761154174805,0.00044685770990327,0.5380680561065674,0.03360801562666893,40.46791458129883,0.0042968750931322575,0.005621060729026794,170.0,0.00039771557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921600,-4.029685974121094,85.82252502441406,0.4044368600682594,0.2985211372375488,0.8518874168395996,5.893349647521973e-05,1.125335693359375e-05,0.0034073972702026367,0.008401315212249755,0.026081252098083495,0.025410701036453247,0.005283797979354858,1.176525068283081,57.464844,-2.873242,83.91016,-3.9244404,0.4140625,0.9992434247388272,0.9999795935067065,4114.691466327524,178.0,0.0001860380172729492,-0.29833509922027585,1.1944162845611572,1.0,1.0,0.4191682040691376,-0.03993772342801094,-1.3344931602478027,0.051924705505371094,0.2626610994338989,1.0,-0.026105251163244247,-4.74533748626709,4.771442890167236,0.0005949564510956407,0.7163959741592407,0.03362997621297836,40.494361877441406,0.0042968750931322575,0.006249085068702698,180.0,0.0003975804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972800,-4.099318504333496,87.04568481445312,0.41624365482233505,0.3161414623260498,0.8583639621734619,6.0791969299316404e-05,1.1944770812988282e-05,0.0035396254062652587,0.008657481670379639,0.02199420928955078,0.025160726308822632,0.0054652559757232665,1.196536946296692,56.51172,-2.8255856,91.07422,-4.332524,0.37109375,0.9992004142835612,0.999978799035922,4122.662291932189,188.0,0.00017411708831787108,-0.3159673452377319,1.1977851390838623,1.0,1.0,0.9081414937973022,0.07261554151773453,-1.3361411094665527,0.28682923316955566,0.2922026515007019,1.0,-0.028363069519400597,-5.332690238952637,5.361053466796875,0.0009091846877709031,1.0947628021240234,0.033645037561655045,40.51249694824219,0.0052734375931322575,0.0012548044323921204,190.0,0.00039744523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.898323005748283,118.140625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.898323005748283,118.140625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.898323005748283,118.140625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1024000,-3.8434982299804688,82.628662109375,0.4514637904468413,0.2537407398223877,0.8290112495422364,6.129860877990723e-05,1.1682510375976562e-05,0.0043198466300964355,0.008195037841796876,0.01970081329345703,0.023180090188980103,0.005660700798034668,1.1024853944778443,47.035156,-2.3517573,80.80469,-3.728497,0.484375,0.9991896754249746,0.9999810343887621,4040.8265797153194,198.0,0.007893204689025879,-0.24584753513336183,1.2045917510986328,1.0,1.0,0.6687641143798828,0.03401122987270355,-1.3538464307785034,0.18784019351005554,0.1487012505531311,1.0,-0.02712828852236271,-4.225741863250732,4.252870559692383,0.0005710950936190784,0.6876641511917114,0.03367144614458084,40.54429244995117,0.0068359375,-7.236748933792114e-05,200.0,0.00039731007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075200,-3.764070510864258,81.35726165771484,0.4974958263772955,0.32197983264923097,0.8549637794494629,5.864620208740234e-05,1.2421607971191407e-05,0.003551715612411499,0.008796384334564209,0.024265027046203612,0.025049331188201903,0.005259811878204346,1.2012438535690309,56.671875,-2.8335934,79.89844,-3.6824632,0.51171875,0.9992444181196873,0.9999810256542879,4050.525296571643,208.0,0.00011005401611328126,-0.32186977863311766,1.2052688598632812,1.0,0.0,0.7576065063476562,0.07484932243824005,-1.3325457572937012,0.2513354420661926,0.2637573778629303,1.0,-0.02913178876042366,-5.310175895690918,5.339308261871338,0.0007476451573893428,0.9002507328987122,0.033690162003040314,40.56683349609375,0.0052734375931322575,-0.0007767081260681152,210.0,0.00039717488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126400,-3.7985122203826904,81.65660095214844,0.4483306836248013,0.2606640338897705,0.9053809404373169,6.738543510437012e-05,1.2063980102539063e-05,0.003989263772964478,0.009223434925079346,0.02632782459259033,0.025891474485397338,0.006061239242553711,1.1924081563949585,56.039062,-2.8019528,85.58984,-4.0299587,0.4140625,0.999199250632577,0.9999804651661821,4060.8479630316497,218.0,0.00011332035064697266,-0.2605507135391235,1.2029743194580078,1.0,1.0,1.135762095451355,0.11290113627910614,-1.3453582525253296,0.38366231322288513,0.23848363757133484,1.0,-0.031067732721567154,-6.012479782104492,6.043547630310059,0.0010098376078531146,1.2159606218338013,0.03369695693254471,40.575008392333984,0.00449218787252903,-0.002539820969104767,220.0,0.00039703972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177600,-3.9794504642486572,84.83717346191406,0.42598684210526316,0.3349332094192505,0.8349100589752197,5.530595779418945e-05,1.0132789611816406e-05,0.0030972933769226074,0.008799498081207275,0.02073647975921631,0.02466764807701111,0.005094374418258667,1.1906130075454713,54.55078,-2.7275386,83.640625,-3.9340966,0.41796875,0.999248229501375,0.999980575886517,4069.8888726849254,228.0,0.00022759437561035157,-0.3347056150436401,1.2031965255737305,1.0,1.0,0.5494339466094971,-0.026167627424001694,-1.2706900835037231,0.0995468944311142,0.4858178198337555,1.0,-0.02981092780828476,-5.06718635559082,5.0969977378845215,0.0004817989538423717,0.5801413059234619,0.03371373191475868,40.595211029052734,0.004687500186264515,-0.03212621062994003,230.0,0.00039690456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228800,-4.027551651000977,85.74073791503906,0.41919191919191917,0.30811707973480223,0.879729175567627,6.559014320373536e-05,1.2183189392089844e-05,0.003812265396118164,0.009065176248550416,0.02671945095062256,0.025095690488815308,0.005911734104156494,1.2146021604537964,55.60547,-2.7802734,83.00781,-3.8595765,0.4609375,0.999181511798469,0.9999800173158399,4075.3958682999464,238.0,0.0001470327377319336,-0.3079700469970703,1.2031328678131104,1.0,1.0,0.6263628602027893,0.03979421406984329,-1.3340377807617188,0.18347109854221344,0.2673511803150177,1.0,-0.031107762828469276,-5.537644386291504,5.568751811981201,0.0007112327730283141,0.8564060926437378,0.03372800350189209,40.612396240234375,0.0052734375931322575,0.01926685869693756,240.0,0.00039676938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280000,-3.921434164047241,83.80613708496094,0.43295638126009695,0.26617214679718015,0.9053211212158203,6.930828094482422e-05,1.2516975402832031e-05,0.004090057611465454,0.009124599695205689,0.023706626892089844,0.0256862735748291,0.006258857250213623,1.1952354192733765,52.964844,-2.6482415,83.00391,-3.884333,0.4375,0.9991835019140459,0.9999807507437344,4082.9149603000524,248.0,0.0002508401870727539,-0.2659213066101074,1.2200758457183838,1.0,0.0,0.341692179441452,0.02142404019832611,-1.3134348392486572,0.09421493858098984,0.2946934401988983,1.0,-0.030896103009581566,-5.112140655517578,5.143036842346191,0.00046742602717131376,0.5628347396850586,0.033759184181690216,40.649940490722656,0.0054687499068677425,-0.13485664129257202,250.0,0.00039663422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331200,-4.166004657745361,88.231689453125,0.3850085178875639,0.33702232837677004,0.8447545766830444,5.789041519165039e-05,1.220703125e-05,0.0033056473731994628,0.008598438501358031,0.021360063552856447,0.025108609199523926,0.00513359546661377,1.203172755241394,50.652344,-2.5326169,92.11328,-4.3830595,0.34765625,0.9992057366910728,0.9999804021514197,4089.231291059539,258.0,0.00021784305572509767,-0.33680448532104496,1.2063660621643066,1.0,1.0,0.2851346731185913,0.005704786628484726,-1.3331611156463623,0.06399890035390854,0.2502904534339905,1.0,-0.03219866007566452,-3.584073543548584,3.616272211074829,0.0004707806510850787,0.566874086856842,0.03378698229789734,40.68341064453125,0.0052734375931322575,-0.024540863931179047,260.0,0.00039649903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382400,-3.927701950073242,84.32215118408203,0.44966442953020136,0.35129361152648925,0.8232050895690918,5.517840385437012e-05,1.1038780212402343e-05,0.0030858850479125975,0.008218003511428833,0.019075560569763183,0.025197641849517824,0.004572752714157104,1.1936069488525392,54.339844,-2.7169914,84.07422,-3.9074879,0.4609375,0.9992518765499864,0.999981863035396,4096.034655964516,268.0,0.0002579450607299805,-0.3510356664657593,1.2003200054168701,1.0,1.0,0.49102166295051575,0.001289866864681244,-1.249543309211731,0.11267393827438354,0.47047701478004456,1.0,-0.03214330971240997,-5.077317237854004,5.109460830688477,0.0006421388243325055,0.7732089757919312,0.033832527697086334,40.73825454711914,0.0052734375931322575,-0.08329682052135468,270.0,0.00039636387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
